business_status,formatted_address,icon,name,photos,place_id,rating,reference,types,user_ratings_total,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,plus_code.compound_code,plus_code.global_code,opening_hours.open_now,permanently_closed
CLOSED_TEMPORARILY,"Av. la Constitución, 2A, 39700 Castro Urdiales, Cantabria",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Endesa Estación de carga,,ChIJ_4Q1N7XzTg0R8JG05wWhsxI,1.0,ChIJ_4Q1N7XzTg0R8JG05wWhsxI,"['point_of_interest', 'establishment']",1,43.3823099,-3.2176,43.38379462989272,-3.216454020107278,43.38109497010727,-3.219153679892723,9QJJ+WX Castro Urdiales,8CMR9QJJ+WX,,True
OPERATIONAL,"Calle Fuente del Amor, s/n, 39820 Limpias, Cantabria",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Tesla Destination Charger,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103964274124993725353"">Esther G.Peinado</a>'], 'photo_reference': 'ATtYBwLv1G4vmsZsZY1XtiA-dFwDGMaqBYCD0ZNrZa1pBl5Fe09OUJZh6WwR6zimI2ZjXiZWRD31686L2YjUQIikEs8Lx9T8USTZtvm3GchrUUyEC07P3hM2bNXeVbjSoc0Iniq9qDVvxp10AaNIpZeMzz3TVTdzg2bR8t8D9GWqaBylo7f4', 'width': 3840}]",ChIJkdnx-_7BTg0R5Vse-h0QHxE,0.0,ChIJkdnx-_7BTg0R5Vse-h0QHxE,"['point_of_interest', 'establishment']",0,43.358353,-3.422443,43.35967777989272,-3.421122970107278,43.35697812010728,-3.423822629892722,9H5H+82 Limpias,8CMR9H5H+82,,
OPERATIONAL,"CA-131, 39547 San Vicente de la Barquera, Cantabria",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Feníe Energía Estación de carga,,ChIJRY6jAT8LSQ0RH15cxsSqio8,0.0,ChIJRY6jAT8LSQ0RH15cxsSqio8,"['point_of_interest', 'establishment']",0,43.385017,-4.338398,43.38649242989271,-4.337100970107278,43.38379277010727,-4.339800629892722,9MP6+2J San Vicente de la Barquera,8CMQ9MP6+2J,,
OPERATIONAL,"Polígono Parque Científico y Tecnológico, 11, 39011 Santander, Cantabria",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Charge And Drive Charging Station,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110122858801740135289"">A Google User</a>'], 'photo_reference': 'ATtYBwJE5h89AJmSHoo2SypGhiRZ1OIi_kczN6ITZiHykMEFu9xICSEPpH7G5psYU2O2hieih5W60YVlrdqDUr0zsOz-z97L1I6lgpaP7YzEmdnfSOeC2TWU7wXTDXyTiVUpSPCzg0B3lgVkr15TaMOCkrewb1kkq-5uwX5oN0yCKYgdV9eA', 'width': 4032}]",ChIJyWsFkVZISQ0RhP1r1egYVhg,0.0,ChIJyWsFkVZISQ0RhP1r1egYVhg,"['point_of_interest', 'establishment']",0,43.4537534,-3.8715016,43.45508367989272,-3.870144770107279,43.45238402010727,-3.872844429892723,F43H+G9 Santander,8CMRF43H+G9,,
OPERATIONAL,"Calle Amos de Escalante, 4, 39002 Santander, Cantabria",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Itevelesa,,ChIJf4h1WTNKSQ0RqjtfEk_Eknc,2.8,ChIJf4h1WTNKSQ0RqjtfEk_Eknc,"['point_of_interest', 'establishment']",4,43.4581881,-3.8098184,43.45956857989272,-3.808484470107278,43.45686892010728,-3.811184129892721,F55R+73 Santander,8CMRF55R+73,True,
OPERATIONAL,"Av. Manuel García Lago, 9, 39005 Santander, Cantabria",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Charge And Drive Charging Station,,ChIJVz5M-aFLSQ0RofV8KDyuMnA,0.0,ChIJVz5M-aFLSQ0RofV8KDyuMnA,"['point_of_interest', 'establishment']",0,43.4785494,-3.7889691,43.47989642989272,-3.787649670107279,43.47719677010728,-3.790349329892723,F6H6+CC Santander,8CMRF6H6+CC,,
OPERATIONAL,"Av. Cantabria, 23, 39400 Los Corrales de Buelna, Cantabria",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Iberdrola Estación de carga,,ChIJzY4_k6oiSQ0RBFNnskqo5zg,0.0,ChIJzY4_k6oiSQ0RBFNnskqo5zg,"['point_of_interest', 'establishment']",0,43.2557701,-4.0681889,43.25708947989272,-4.066779620107278,43.25438982010727,-4.069479279892722,7W4J+8P Los Corrales de Buelna,8CMQ7W4J+8P,True,
OPERATIONAL,"Av. Miramar, 1, 39540 San Vicente de la Barquera, Cantabria",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Fenie Energia,"[{'height': 856, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112909164914339873067"">Jordi CiS</a>'], 'photo_reference': 'ATtYBwLhAmsf-DjF72gzH8N545dGUXEUoqjFm9yNoOLdi9J97_HbxsltZuILSSvhP1a6U5BCuyDx8UhWzj0Du0TOEXAIf7yA5Kje9dGRlDMalRtnQYlI1oEaH5Zn56YQk6uOckFTw96p9qzEcSm56P_yAet3XxiZ-mTM5WGD5UxFMemc8EQh', 'width': 1201}]",ChIJSeYh16yhSQ0RV2Mpi2AlDj8,5.0,ChIJSeYh16yhSQ0RV2Mpi2AlDj8,"['point_of_interest', 'establishment']",2,43.3838115,-4.3991961,43.38517317989272,-4.397819320107279,43.38247352010728,-4.400518979892722,9JM2+G8 San Vicente de la Barquera,8CMQ9JM2+G8,True,
OPERATIONAL,"Calle Rufino Ruíz Ceballos, 11, 39600 Camargo, Cantabria",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Charge And Drive Charging Station,,ChIJl3Zp6eBJSQ0R0NM9v0qfpug,0.0,ChIJl3Zp6eBJSQ0R0NM9v0qfpug,"['point_of_interest', 'establishment']",0,43.4226701,-3.8434652,43.42404247989272,-3.842148120107277,43.42134282010728,-3.844847779892721,C5F4+3J Camargo,8CMRC5F4+3J,,
OPERATIONAL,"Plaza de la Villa, 5B, 39180 Noja, Cantabria",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,IBIL Charging Station,,ChIJ9yd2rRe5Tg0RGsLR_uqoE0Q,0.0,ChIJ9yd2rRe5Tg0RGsLR_uqoE0Q,"['point_of_interest', 'establishment']",0,43.480003,-3.522512,43.48135462989272,-3.521133920107277,43.47865497010728,-3.523833579892722,FFJG+2X Noja,8CMRFFJG+2X,True,
OPERATIONAL,"N-634, 2E, 39594, Cantabria",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,EDP Charging Station,,ChIJq0VUdUCiSQ0RYedtbsXNND0,0.0,ChIJq0VUdUCiSQ0RYedtbsXNND0,"['point_of_interest', 'establishment']",0,43.374927,-4.500594,43.37633867989273,-4.499341470107278,43.37363902010728,-4.502041129892722,9FFX+XQ Unquera,8CMQ9FFX+XQ,True,
OPERATIONAL,"s/n Barrio La Barcena, Barrio Valle, 19-116, 39815 Valle, Cantabria",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Tesla Destination Charger,,ChIJp4E9EMzETg0RHXIK8IYt9So,5.0,ChIJp4E9EMzETg0RHXIK8IYt9So,"['point_of_interest', 'establishment']",1,43.279418,-3.526302,43.28043992989272,-3.524939320107277,43.27774027010728,-3.527638979892722,7FHF+QF Valle,8CMR7FHF+QF,,
OPERATIONAL,"N/A LAS CARMELAS, N-634, 39560, Cantabria",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Iberdrola Clientes Charging Station,,ChIJU3pkQECiSQ0RDRW8Tv8rbrs,0.0,ChIJU3pkQECiSQ0RDRW8Tv8rbrs,"['point_of_interest', 'establishment']",0,43.374835,-4.502008,43.37620377989273,-4.500725870107279,43.37350412010728,-4.503425529892723,9FFX+W5 Unquera,8CMQ9FFX+W5,True,
OPERATIONAL,56A Poligono Vega Reinosa 39200 ES,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Iberdrola Charging Station,,ChIJc51msJLmSA0RC__IYPxjN0Q,0.0,ChIJc51msJLmSA0RC__IYPxjN0Q,"['point_of_interest', 'establishment']",0,42.9944149,-4.131486,42.99576807989272,-4.130142670107277,42.99306842010728,-4.132842329892721,XVV9+QC Reinosa,8CJQXVV9+QC,True,
OPERATIONAL,"Plaza Del Ayuntamiento, 1A, 39724 Solares, Cantabria",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,EDP Charging Station,,ChIJW5O-IirLTg0Rt1yFkxcD2Eg,0.0,ChIJW5O-IirLTg0Rt1yFkxcD2Eg,"['point_of_interest', 'establishment']",0,43.383,-3.739,43.38429582989271,-3.737704020107278,43.38159617010727,-3.740403679892721,97M6+59 Solares,8CMR97M6+59,True,
OPERATIONAL,"Calle las Quebrantas, 13, 39140 Somo, Cantabria",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,EDP Charging Station,,ChIJ97eXpSy1Tg0RVzM3C_oeypk,0.0,ChIJ97eXpSy1Tg0RVzM3C_oeypk,"['point_of_interest', 'establishment']",0,43.45593299999999,-3.7428,43.45729262989271,-3.741389970107278,43.45459297010727,-3.744089629892722,F744+9V Somo,8CMRF744+9V,True,
OPERATIONAL,"CA-454, 39192 San Miguel de Meruelo, Cantabria",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Tesla,,ChIJ4a6UkSS4Tg0RsT8yLA8BHVE,5.0,ChIJ4a6UkSS4Tg0RsT8yLA8BHVE,"['point_of_interest', 'establishment']",1,43.4529838,-3.5729635,43.45428602989273,-3.571734970107278,43.45158637010728,-3.574434629892722,FC3G+5R San Miguel de Meruelo,8CMRFC3G+5R,,
OPERATIONAL,"N-634, 33569 Ribadesella, Asturias",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Wenea Estación de carga,,ChIJD6INN0YfNg0RLScyDH0e33c,0.0,ChIJD6INN0YfNg0RLScyDH0e33c,"['point_of_interest', 'establishment']",0,43.4309674,-5.062521299999999,43.43231712989271,-5.061146070107278,43.42961747010727,-5.063845729892722,CWJP+9X Ribadesella,8CMPCWJP+9X,True,
OPERATIONAL,"Retuerto Kalea, 55, 48903 Barakaldo, Bizkaia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Iberdrola Charging Station,,ChIJp_fxhqhQTg0Ri-4EiHbCeRk,0.0,ChIJp_fxhqhQTg0Ri-4EiHbCeRk,"['point_of_interest', 'establishment']",0,43.287416,-3.007997,43.28876582989272,-3.006647170107278,43.28606617010728,-3.009346829892722,7XPR+XR Baracaldo,8CMR7XPR+XR,True,
OPERATIONAL,"Azkue Kalea, 1, 48902 Barakaldo, Bizkaia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,IBIL Charging Station,,ChIJm8ytYZ1QTg0RGhsvTD2cgr0,0.0,ChIJm8ytYZ1QTg0RGhsvTD2cgr0,"['point_of_interest', 'establishment']",0,43.290412,-2.988979,43.2929566,-2.9875076,43.2827782,-2.993393199999999,72R6+5C Baracaldo,8CMV72R6+5C,True,
OPERATIONAL,"Erribera Etorbidea, 3, 48903 Barakaldo, Bizkaia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Iberdrola Charging Station,,ChIJW3CwaAhaTg0R2mGGJSQdJMc,0.0,ChIJW3CwaAhaTg0R2mGGJSQdJMc,"['point_of_interest', 'establishment']",0,43.29184,-3.006589,43.29336092989273,-3.005295770107278,43.29066127010729,-3.007995429892723,7XRV+P9 Baracaldo,8CMR7XRV+P9,True,
OPERATIONAL,"Carrer de Cantàbria, 46, 07829 Sant Josep de sa Talaia, Illes Balears",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Feníe Energía Charging Station,,ChIJ1QrnevRJmRIR54H3hdEfB4g,0.0,ChIJ1QrnevRJmRIR54H3hdEfB4g,"['point_of_interest', 'establishment']",0,38.962796,1.293397,38.96406797989272,1.294629579892722,38.96136832010727,1.291929920107278,X77V+49 San José,8FC3X77V+49,,
OPERATIONAL,"Plaza Estaciones, S/N, 39002 Santander, Cantabria",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Estación Autobuses de Santander,"[{'height': 337, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101175708970705058048"">A Google User</a>'], 'photo_reference': 'ATtYBwI-plKBPr3m_jkKm8FqnzhmIr_RQ_bcSDiFef4GoGc-6woll5__65kJpE5xd2sd2sRpIxSip7ZvaTVy6gFSzp4ftjRNgC3BwZWYusd1wvJI7fDLALj00N3n9UTwf4w--mcz-Q0BeWj8wKIIJNPJNFVZeneyDWe5BXmfW8XUUmfSB_eL', 'width': 600}]",ChIJyzuIWMtLSQ0ROfNNmJekAg8,3.8,ChIJyzuIWMtLSQ0ROfNNmJekAg8,"['point_of_interest', 'establishment']",367,43.4593554,-3.8096996,43.46066112989273,-3.808169120107278,43.45796147010729,-3.810868779892722,F55R+P4 Santander,8CMRF55R+P4,True,
OPERATIONAL,"Carretera Nacional 635, km 10,200, 39792 Heras, Cantabria",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/gas_station-71.png,RED Cantabria,"[{'height': 2848, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116296302164490572050"">RED Cantabria</a>'], 'photo_reference': 'ATtYBwKt8yLrgmbpxIQyctdQa1fs7jswm7R0TslLtYFR0esWHXNS4-6enVtjiOwTWeXooivPVgJP5t8AdwP5EE2WD8uktVc6jGnrTWoRyHGZPhQ8tlH0aoJunjvnmtPPRI_2KX00iWMUEok7t1IfDEFagp57v4m9Vy3WGCY8hxcH1ue6bufV', 'width': 4272}]",ChIJ2wY_26Y1SQ0R9DhntmJmdWM,4.3,ChIJ2wY_26Y1SQ0R9DhntmJmdWM,"['gas_station', 'point_of_interest', 'establishment']",3,43.396309,-3.787258,43.39785037989272,-3.785984820107278,43.39515072010727,-3.788684479892722,96W7+G3 Heras,8CMR96W7+G3,True,
OPERATIONAL,"Plaza Estaciones, 1, 39002 Santander, Cantabria",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/train-71.png,Estacion de Santander,,ChIJMzoY0sxLSQ0RUHt18gZMtLI,2.5,ChIJMzoY0sxLSQ0RUHt18gZMtLI,"['train_station', 'transit_station', 'point_of_interest', 'establishment']",2,43.459149,-3.811547,43.46016562989273,-3.809483599999999,43.45746597010729,-3.812234800000001,F55Q+M9 Santander,8CMRF55Q+M9,,
OPERATIONAL,"CR N-634 P.K. 232,50 D, 39300 Sierrapando, Cantabria",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/gas_station-71.png,Estación de Servicio Repsol,"[{'height': 608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102825266553395884524"">A Google User</a>'], 'photo_reference': 'ATtYBwKy41toHtgUj-PNRRqUJHw5T9rd7Yb8PGTO0WxKWa7d2jjjc3HxnQJhHjk1pXEC-MSc1TOAfwjgdrSG4BBrSIRzktegkqYVP3OjHfyPqmpL-mPNYcY2ELrhyGdwFv8pGJoNJ__mLZX8Zy-CnIqhzmOTVO-KJIZTqTMS_Fu6xUJOHFXG', 'width': 1080}]",ChIJu5Zi430-SQ0RtRCDH6Cq6YE,3.9,ChIJu5Zi430-SQ0RtRCDH6Cq6YE,"['gas_station', 'car_wash', 'point_of_interest', 'establishment']",135,43.3409994,-4.0294241,43.34232887989272,-4.027981820107278,43.33962922010728,-4.030681479892722,8XRC+96 Sierrapando,8CMQ8XRC+96,True,
OPERATIONAL,"Av. Cantabria, 1495, 39318 Cudón, Cantabria",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/gas_station-71.png,Estación de Servicio El Centro,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102015637869611222052"">Estación de Servicio El Centro</a>'], 'photo_reference': 'ATtYBwK06TcMyf6m7uFfSXlKUAuQ4rD_8OIfJ9pg8wqPV6SpKbYnDN4cZxl64-_6UI1dk2fRKIutDdUPe2DUx3K-W61mMm1Lw57vAEUn5fOGRd4s5OGpTGSh0D39QPOOHib7Nx8xHK3GeTPqBTfafCBxV7siaca6PM15KZypR-Kpxuyxj0GF', 'width': 2048}]",ChIJRRs7KZ5ASQ0RV07Pj-hauzY,4.2,ChIJRRs7KZ5ASQ0RV07Pj-hauzY,"['gas_station', 'point_of_interest', 'establishment']",103,43.41383,-4.011240000000001,43.41518792989272,-4.009949070107279,43.41248827010727,-4.012648729892723,CX7Q+GG Cudón,8CMQCX7Q+GG,True,
OPERATIONAL,"Calle Reconquista de Sevilla, 15, 39770 Laredo, Cantabria",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/gas_station-71.png,Estación De Servicio Martínez Castanedo Hermanos,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116826091950504065514"">Ale</a>'], 'photo_reference': 'ATtYBwIGhXyeYDeVe5mTQ4v55pKksEYNNDcYhOig9SKYQYOrtNRGb5CGqkt4hyHqAkqD3-e9MbIURTXksJrQFHFeRrDcBsVz0oE2iAXz_IhSPO0qVIHNTxcPqesU-t414uVEiQ7N2HcSHyBHjW_3Fz_1_o1DOnUp61yIrzDFOmFnsox1sJ2v', 'width': 1920}]",ChIJJaTv_JzqTg0REh6a0YxQspA,4.2,ChIJJaTv_JzqTg0REh6a0YxQspA,"['gas_station', 'point_of_interest', 'establishment']",32,43.4102385,-3.4128642,43.41157537989272,-3.411494670107277,43.40887572010728,-3.414194329892722,CH6P+3V Laredo,8CMRCH6P+3V,True,
OPERATIONAL,"N-611 Km. 182,00 I, 39311 Cartes, Cantabria",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/gas_station-71.png,Estación de Servicio Repsol,"[{'height': 1542, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101450926139946628298"">A Google User</a>'], 'photo_reference': 'ATtYBwJZ4CRMMjPFlMU2u_qVQN2YA-pQJu08NNqZQMVVqKrHTxj4tFR9I-reBM7MBwkm5hDoNApdaLEWPTv3IAFkeJ4jll1HufPNCDEGGz-W9UCYK4Ozu6DRYidSZahnKI_dxXDBoL0qyjVw5awKEpHPd5BlLRlM2-Gd01uSnNuHow5fQHOp', 'width': 2598}]",ChIJi-5rQ_49SQ0RgHJb6LeiV9c,3.9,ChIJi-5rQ_49SQ0RgHJb6LeiV9c,"['gas_station', 'car_wash', 'point_of_interest', 'establishment']",176,43.3327124,-4.0658406,43.33417537989272,-4.064472120107279,43.33147572010728,-4.067171779892723,8WMM+3M Cartes,8CMQ8WMM+3M,True,
OPERATIONAL,"CTRA. BERANGA-NOJA P.K. 4,700, LOS BEREZALES S/N, 39213 Bolmir, Cantabria",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/gas_station-71.png,Estación de servicio Cepsa,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108398938695062733146"">A Google User</a>'], 'photo_reference': 'ATtYBwLUwsVM-XxFDTv-Ii4pTNBOBlgiUiUVsdt2YHetpRmsKp6cR-7NjM2LiHSNCaTDR-4Bpl1PhV8QbW5O8kgQYVMW_vYwoLPgl8WXq0L7gbOi1h4ESCWIGCwo-jyCfqGrYwFIJMsEQpIviDrh035dOnJ0dwEK9WM5FKgh4EKqwVTuNnQS', 'width': 3264}]",ChIJDWU1FH3nSA0RRKoD7NUc4v0,1.0,ChIJDWU1FH3nSA0RRKoD7NUc4v0,"['gas_station', 'point_of_interest', 'establishment']",1,42.986361,-4.134083,42.98770362989271,-4.132729820107278,42.98500397010727,-4.135429479892722,XVP8+G9 Bolmir,8CJQXVP8+G9,,
